objectid,service_request_id,subject,status,status_notes,service_name,service_code,agency_responsible,service_notice,requested_datetime,updated_datetime,expected_datetime,closed_datetime,address,zipcode,media_url,lat,lon
4837353,15953554,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-12T02:27:52Z,2023-06-14T13:08:32Z,2023-06-13T00:00:00Z,2023-06-14T13:03:27Z,3565 SEPVIVA ST,19134,NA,39.99559361968359,-75.09989658185063
4837692,15953956,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-12T13:23:02Z,2023-06-13T13:20:29Z,2023-06-13T00:00:00Z,2023-06-13T13:15:25Z,1810 E SOMERSET ST,19134,NA,39.99111082876323,-75.12232091998679
4838167,15954538,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-12T15:35:18Z,2023-06-13T15:04:53Z,2023-06-13T00:00:00Z,2023-06-13T14:59:46Z,2843 SALMON ST,19134,NA,39.97927287202324,-75.11008422706976
4838481,15954923,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-12T17:03:55Z,2023-06-12T17:08:58Z,2023-06-13T00:00:00Z,2023-06-12T17:03:55Z,2105 E ONTARIO ST,19134,NA,39.994567026530135,-75.10472380962547
4838802,15955312,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-12T18:28:11Z,2023-06-13T17:49:14Z,2023-06-13T00:00:00Z,2023-06-13T17:44:05Z,971 N PENN ST,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_c66af379746134f1153e677d3776c1b7,39.962906936630006,-75.13467867323365
4839270,15955917,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-12T21:28:36Z,2023-06-13T19:17:32Z,2023-06-14T00:00:00Z,2023-06-13T19:12:26Z,1501 SNYDER AVE,19145,NA,39.92465982176548,-75.17167780046067
4839487,15956228,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-13T10:07:49Z,2023-06-14T12:22:15Z,2023-06-14T00:00:00Z,2023-06-14T12:17:02Z,3580 BATH ST,19134,NA,39.98592195638357,-75.09102967571002
4839622,15956396,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-13T12:33:58Z,2024-05-10T18:41:21Z,2023-06-14T00:00:00Z,2023-06-14T13:51:32Z,KENSINGTON AVE & E LEHIGH AVE,NA,https://d17aqltn7cihbm.cloudfront.net/uploads/large_dca0d7182e1548896d90a0dd0a584f26,39.98983790479096,-75.12549177935753
4839779,15956579,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-13T13:22:59Z,2023-06-14T14:15:59Z,2023-06-14T00:00:00Z,2023-06-14T14:10:54Z,1818 E TUSCULUM ST,19134,NA,39.989966457865854,-75.12394950781777
4840042,15956906,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-13T14:31:12Z,2023-06-14T15:03:47Z,2023-06-14T00:00:00Z,2023-06-14T15:03:46Z,5121 LUDLOW ST,19139,NA,39.95928839508687,-75.22370919964696
4840134,15957022,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-13T14:55:42Z,2023-06-14T15:50:02Z,2023-06-14T00:00:00Z,2023-06-14T15:44:55Z,1848 E SOMERSET ST,19134,NA,39.990354622098195,-75.12164731369428
4840353,15957307,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-13T16:09:32Z,2023-06-14T23:16:23Z,2023-06-14T00:00:00Z,2023-06-14T23:11:18Z,1303 N MARSHALL ST,19122,NA,39.97182756504177,-75.14705243807578
4841440,15958633,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-14T01:04:36Z,2023-06-14T18:42:39Z,2023-06-15T00:00:00Z,2023-06-14T18:37:33Z,440 DOMINO LN,19128,NA,40.04374599611245,-75.23558826356137
4841658,15958921,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-14T13:03:03Z,2023-06-14T20:04:11Z,2023-06-15T00:00:00Z,2023-06-14T19:59:05Z,516 W ERIE AVE,19140,NA,40.00743910594593,-75.13755586026609
4842020,15959379,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-14T15:06:31Z,2023-06-14T21:58:59Z,2023-06-15T00:00:00Z,2023-06-14T21:53:54Z,2954 E ST,19134,NA,39.99393445659914,-75.12006486211136
4843133,15960782,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-14T21:38:08Z,2023-06-15T12:08:18Z,2023-06-16T00:00:00Z,2023-06-15T12:03:14Z,2900 ORTHODOX ST,19137,https://d17aqltn7cihbm.cloudfront.net/uploads/large_0717ca0a04085f85eca6aad049b4c838,39.99572337583113,-75.07212900690875
4843201,15960873,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-14T22:44:34Z,2023-06-14T22:49:37Z,2023-06-16T00:00:00Z,2023-06-14T22:44:35Z,707 E ALLEGHENY AVE,19134,NA,39.99701196552323,-75.1170903748233
4843338,15961050,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T02:32:02Z,2023-06-15T14:05:30Z,2023-06-16T00:00:00Z,2023-06-15T14:00:25Z,901 N PENN ST APT P201,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_639f06585e3680fa1dbb93a2a8578462,39.962073594158646,-75.13564879395726
4843920,15961779,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T15:19:53Z,2023-06-15T15:55:49Z,2023-06-16T00:00:00Z,2023-06-15T15:50:43Z,719 WALNUT ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_d94bb1717622f6c324b30a32e62be123,39.94802062632555,-75.15349216360913
4843946,15961812,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T15:28:28Z,2023-06-15T16:05:48Z,2023-06-16T00:00:00Z,2023-06-15T16:00:42Z,1811 E SOMERSET ST,19134,NA,39.991187252775944,-75.12231134825592
4844498,15962483,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T18:11:38Z,2023-06-15T18:21:23Z,2023-06-16T00:00:00Z,2023-06-15T18:16:17Z,184 E HUNTINGDON ST,19125,NA,39.98887135373014,-75.12810099081855
4844606,15962612,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T18:39:26Z,2023-06-15T18:50:15Z,2023-06-16T00:00:00Z,2023-06-15T18:45:09Z,104 CALLOWHILL ST,19123,NA,39.95692399729327,-75.14001838049937
4845062,15963165,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T21:16:18Z,2023-06-16T12:51:45Z,2023-06-19T00:00:00Z,2023-06-16T12:46:39Z,4513 N 11TH ST,19141,https://d17aqltn7cihbm.cloudfront.net/uploads/large_7f0c7f46b08f4dafc33bb9a9752acb98,40.02153547745028,-75.14303464256416
4845136,15963258,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-15T22:30:00Z,2023-06-16T12:47:05Z,2023-06-19T00:00:00Z,2023-06-16T12:41:58Z,2721 ARAMINGO AVE,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_86c55040e9ff44afa93efb28a54c17dd,39.98227066687243,-75.11662889685431
4845274,15963498,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-16T11:47:19Z,2023-06-16T15:08:16Z,2023-06-19T00:00:00Z,2023-06-16T15:03:11Z,1201 E SUSQUEHANNA AVE,19125,NA,39.9723474796342,-75.12489909213936
4845963,15964332,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-16T15:40:55Z,2023-06-16T16:20:49Z,2023-06-19T00:00:00Z,2023-06-16T16:15:44Z,2134 CHERRY ST,19103,NA,39.95688192140812,-75.1754853679599
4846031,15964408,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-16T15:59:54Z,2023-06-16T16:04:57Z,2023-06-19T00:00:00Z,2023-06-16T15:59:55Z,2968 KENSINGTON AVE,19134,NA,39.99378576939798,-75.11837372841339
4846326,15964767,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-16T17:50:30Z,2023-06-16T17:55:33Z,2023-06-19T00:00:00Z,2023-06-16T17:50:31Z,5902 BUSTLETON AVE,19149,NA,40.028569419674945,-75.0743380030685
4846612,15965232,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-17T12:19:51Z,2023-06-20T20:06:15Z,2023-06-20T00:00:00Z,2023-06-20T20:01:08Z,3547 SEPVIVA ST,19134,NA,39.995293482695224,-75.10047084392694
4846652,15965291,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-17T14:19:48Z,2023-06-20T20:44:05Z,2023-06-20T00:00:00Z,2023-06-20T20:39:00Z,2770 JASPER ST,19134,NA,39.989985910876975,-75.12217760528335
4846828,15965547,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-18T01:15:38Z,2024-05-10T18:42:15Z,2023-06-20T00:00:00Z,2023-06-20T23:40:02Z,SHUNK ST & S SWANSON ST,NA,NA,39.91509134422924,-75.14735868890357
4846862,15965607,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-18T06:01:46Z,2023-06-21T12:27:43Z,2023-06-20T00:00:00Z,2023-06-21T12:22:38Z,176 E HUNTINGDON ST,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_77197f9fe5ac5b06737545bb9f39d28d,39.98889975585677,-75.12831620927736
4846892,15965650,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-18T13:09:07Z,2023-06-21T12:55:49Z,2023-06-20T00:00:00Z,2023-06-21T12:50:44Z,2017 S BROAD ST,19148,NA,39.924958368816014,-75.16947219387141
4847108,15966028,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-19T12:17:03Z,2023-06-21T16:50:18Z,2023-06-20T00:00:00Z,2023-06-21T16:45:12Z,345 S 13TH ST,19107,https://d17aqltn7cihbm.cloudfront.net/uploads/large_3c66e46f2e2b1391ef015e05dd015395,39.94546814740668,-75.16287712959071
4847114,15966037,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-19T12:35:13Z,2023-06-21T17:04:32Z,2023-06-20T00:00:00Z,2023-06-21T16:59:26Z,2106 E CUMBERLAND ST,19125,NA,39.98350115292031,-75.1260956769452
4847252,15966313,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-19T16:54:30Z,2023-06-21T18:25:02Z,2023-06-20T00:00:00Z,2023-06-21T18:19:56Z,1338 N 7TH ST,19122,NA,39.97283289084723,-75.147723346051
4847274,15966380,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-19T18:28:17Z,2023-06-21T18:53:47Z,2023-06-20T00:00:00Z,2023-06-21T18:48:41Z,2031 E LEHIGH AVE UNIT 21A,19125,NA,39.98702008201834,-75.12219072382348
4847397,15966608,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-20T01:03:08Z,2023-06-21T20:38:45Z,2023-06-21T00:00:00Z,2023-06-21T20:33:38Z,7131 1/2 VANDIKE ST,19135,NA,40.0281982419626,-75.03741111246174
4847744,15967029,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-20T12:56:58Z,2023-06-20T13:02:02Z,2023-06-21T00:00:00Z,2023-06-20T12:56:59Z,1500 WHARTON ST,19146,NA,39.93436263605432,-75.1693758024418
4847837,15967133,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-20T13:15:20Z,2023-06-21T23:25:06Z,2023-06-21T00:00:00Z,2023-06-21T23:20:00Z,711 S BROAD ST,19147,NA,39.94221271936458,-75.16572623133094
4848569,15968042,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-20T16:00:46Z,2024-05-10T18:42:15Z,2023-06-21T00:00:00Z,2023-06-22T12:40:49Z,ADAMS AVE & WHITAKER AVE,19124,https://d17aqltn7cihbm.cloudfront.net/uploads/large_dd4f57d593fddbd99da75c8dc640dd2f,40.03059017221791,-75.10390361786985
4849155,15968782,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-20T18:54:06Z,2024-05-10T18:42:15Z,2023-06-21T00:00:00Z,2023-06-22T14:27:01Z,LOCUST ST & S 15TH ST,NA,NA,39.9484168387764,-75.1661915776951
4849428,15969116,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-20T20:05:09Z,2023-06-22T15:17:14Z,2023-06-22T00:00:00Z,2023-06-22T15:12:06Z,1835 E LETTERLY ST,19125,NA,39.98666265254404,-75.1296947845837
4849824,15969626,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-21T00:27:53Z,2023-06-26T22:50:44Z,2023-06-22T00:00:00Z,2023-06-22T16:45:33Z,2020 S BROAD ST,19145,NA,39.92467364495721,-75.1697213894808
4849859,15969690,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-21T04:19:07Z,2023-06-22T17:37:12Z,2023-06-22T00:00:00Z,2023-06-22T17:32:06Z,2037 S BROAD ST,19148,NA,39.92448848123174,-75.16957420902834
4849879,15969728,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-21T11:09:32Z,2023-06-21T12:02:27Z,2023-06-22T00:00:00Z,2023-06-21T12:02:26Z,114 CALLOWHILL ST,19123,NA,39.9569901924419,-75.14053043348947
4850071,15969956,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-21T13:07:25Z,2023-06-21T13:12:30Z,2023-06-22T00:00:00Z,2023-06-21T13:07:26Z,2533 S 3RD ST,19148,NA,39.91631265207777,-75.15273556293198
4850212,15970133,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-21T13:58:19Z,2023-06-22T19:40:53Z,2023-06-22T00:00:00Z,2023-06-22T19:35:45Z,2904 ELLSWORTH ST,19146,https://d17aqltn7cihbm.cloudfront.net/uploads/large_feb10cfdb696a63de70ad8e1b78c0653,39.94076421598026,-75.19124653671874
4850710,15970768,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-21T16:47:06Z,2023-06-21T18:55:25Z,2023-06-22T00:00:00Z,2023-06-21T16:47:07Z,3501 KENSINGTON AVE,19134,NA,40.00033473510329,-75.10632882793132
4852686,15973274,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-22T16:59:39Z,2023-06-22T17:04:52Z,2023-06-23T00:00:00Z,2023-06-22T16:59:40Z,2964 KENSINGTON AVE,19134,NA,39.99372560634937,-75.11848334511274
4853380,15974126,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-22T20:20:34Z,2024-05-10T18:42:50Z,2023-06-26T00:00:00Z,2023-06-23T18:27:24Z,LEVICK ST & NEW STATE RD,NA,NA,40.01732709653819,-75.04779921112475
4853672,15974505,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T00:14:57Z,2024-05-10T18:42:50Z,2023-06-26T00:00:00Z,2023-06-23T15:43:42Z,ALLEN ST & N FRONT ST,19123,NA,39.963914618740446,-75.13778453790567
4853684,15974521,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T00:52:35Z,2023-06-23T15:58:52Z,2023-06-26T00:00:00Z,2023-06-23T15:53:46Z,1903 E SOMERSET ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_f0dafc78f1dc5be1f5db089163b501a3,39.990199803275374,-75.12143821463499
4853727,15974594,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T10:54:04Z,2023-06-23T16:58:44Z,2023-06-26T00:00:00Z,2023-06-23T16:53:38Z,6140 YOCUM ST,19142,NA,39.92880977856287,-75.23105679881421
4853899,15974790,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T13:00:19Z,2023-06-23T17:28:10Z,2023-06-26T00:00:00Z,2023-06-23T17:28:08Z,1834 E SOMERSET ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_8eef7296a55506fc60acbf80d0c64b76,39.99049588594687,-75.12199776532135
4854476,15975593,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T16:10:23Z,2023-06-23T19:08:30Z,2023-06-26T00:00:00Z,2023-06-23T19:03:25Z,110 POLLARD ST,19123,NA,39.965715923509606,-75.13767972439781
4854536,15975659,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T16:25:36Z,2023-06-23T16:30:40Z,2023-06-26T00:00:00Z,2023-06-23T16:25:37Z,2715 E ALLEGHENY AVE,19134,NA,39.98378284826168,-75.10209415999128
4816061,15925612,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-05-25T18:39:04Z,2023-05-25T18:44:07Z,2023-05-26T00:00:00Z,2023-05-25T18:39:04Z,1611 FOULKROD ST,19124,NA,40.01766943243461,-75.0821893638712
4855055,15976290,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-23T19:03:37Z,2023-06-23T19:08:42Z,2023-06-26T00:00:00Z,2023-06-23T19:03:38Z,2033 S BROAD ST,19148,NA,39.924576930843585,-75.16955500624456
4855510,15976871,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-24T00:36:18Z,2023-06-26T19:23:49Z,2023-06-27T00:00:00Z,2023-06-26T19:18:42Z,110 CARPENTER ST,19147,https://d17aqltn7cihbm.cloudfront.net/uploads/large_6cef3d48591f17be50c02fd265600eed,39.93456311098581,-75.14591371158106
4855623,15977040,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-24T15:36:23Z,2023-06-26T21:19:27Z,2023-06-27T00:00:00Z,2023-06-26T21:14:22Z,1513 SNYDER AVE,19145,NA,39.92474681803634,-75.17235525616947
4855662,15977096,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-24T17:34:55Z,2023-06-26T21:43:54Z,2023-06-27T00:00:00Z,2023-06-26T21:38:48Z,2101 S BROAD ST,19148,NA,39.92371856399646,-75.16973796533617
4860630,15983550,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-28T07:02:57Z,2023-06-30T16:23:42Z,2023-06-29T00:00:00Z,2023-06-30T16:18:35Z,1828 E LIPPINCOTT ST,19134,NA,39.99535194855945,-75.1139760913569
4861847,15985007,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-28T17:26:12Z,2023-06-28T17:31:15Z,2023-06-29T00:00:00Z,2023-06-28T17:26:12Z,3002 RUTH ST,19134,NA,39.993447298642,-75.11784819352091
4861997,15985179,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-28T18:02:12Z,2023-06-30T16:52:42Z,2023-06-29T00:00:00Z,2023-06-30T16:47:37Z,939 NEW MARKET ST,19123,NA,39.9644894007785,-75.13896715714154
4862115,15985319,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-28T18:34:39Z,2023-06-30T17:52:47Z,2023-06-29T00:00:00Z,2023-06-30T17:47:42Z,1825 E SOMERSET ST,19134,NA,39.990947801043944,-75.12209769637191
4862945,15986371,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-29T12:19:39Z,2023-06-30T23:11:44Z,2023-06-30T00:00:00Z,2023-06-30T23:06:39Z,3610 WOODHAVEN RD,19154,https://d17aqltn7cihbm.cloudfront.net/uploads/large_6cc5dd5118802d44b57703fae5791512,40.091317057459314,-74.97752145680806
4855800,15977318,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-25T03:21:59Z,2023-06-27T14:56:08Z,2023-06-27T00:00:00Z,2023-06-27T14:46:12Z,2143 E HAGERT ST,19125,NA,39.98173705988338,-75.12617823014102
4855864,15977420,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-25T14:02:04Z,2023-06-27T15:59:03Z,2023-06-27T00:00:00Z,2023-06-27T15:53:57Z,1901 E SOMERSET ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_011c4fdeb1ba1faedb464b60614f28ed,39.99023408602241,-75.12146871169965
4855884,15977445,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-25T14:49:33Z,2023-06-27T15:34:17Z,2023-06-27T00:00:00Z,2023-06-27T15:29:11Z,2120 S BROAD ST,19145,https://d17aqltn7cihbm.cloudfront.net/uploads/large_fa57e2b87430b7858972e1bbbac1d8d1,39.923819601175126,-75.16990719905904
4855915,15977513,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-25T16:25:05Z,2023-06-27T17:05:47Z,2023-06-27T00:00:00Z,2023-06-27T17:00:41Z,1414 SNYDER AVE,19145,NA,39.92442828957307,-75.17034490213979
4855923,15977527,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-25T17:19:36Z,2023-06-27T18:40:29Z,2023-06-27T00:00:00Z,2023-06-27T18:35:22Z,1108 LOCUST ST,19107,NA,39.947619345258715,-75.15993740305521
4856081,15977782,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T02:33:05Z,2023-06-27T20:38:21Z,2023-06-27T00:00:00Z,2023-06-27T20:33:14Z,2136 S BROAD ST,19145,https://d17aqltn7cihbm.cloudfront.net/uploads/large_37c8abd6c36fb62b72ee2dba632590a6,39.923469260528385,-75.16998444736323
4856085,15977792,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T02:50:09Z,2023-06-27T20:42:58Z,2023-06-27T00:00:00Z,2023-06-27T20:37:52Z,2134 S BROAD ST,19145,NA,39.92351224360334,-75.16997500261684
4856111,15977841,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T10:12:19Z,2023-06-27T21:25:29Z,2023-06-27T00:00:00Z,2023-06-27T21:20:25Z,4100 LANCASTER AVE,19104,NA,39.96510664942416,-75.20556169275996
4856721,15978586,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T14:37:29Z,2024-05-10T18:42:50Z,2023-06-27T00:00:00Z,2023-06-27T23:22:53Z,FRANKFORD AVE & E TUSCULUM ST,19134,NA,39.98786050090875,-75.12143904003175
4856750,15978620,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T14:45:11Z,2023-06-26T22:43:14Z,2023-06-27T00:00:00Z,2023-06-26T22:38:10Z,2092 WHEATSHEAF LN,19124,https://d17aqltn7cihbm.cloudfront.net/uploads/large_4b0fc82d434ccdfec10356d582cf4a61,40.00216614468248,-75.09311491215347
4856806,15978692,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T14:57:33Z,2023-06-26T15:02:37Z,2023-06-27T00:00:00Z,2023-06-26T14:57:34Z,2272 N CLEVELAND ST,19132,NA,39.988684904362515,-75.16286800905888
4858017,15980252,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T21:13:44Z,2023-06-26T21:57:27Z,2023-06-28T00:00:00Z,2023-06-26T21:57:26Z,1900 E CLEMENTINE ST,19134,NA,39.99393100086811,-75.1141104905749
4858069,15980320,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T21:40:10Z,2023-06-26T21:55:28Z,2023-06-28T00:00:00Z,2023-06-26T21:55:27Z,2119 S 10TH ST,19148,https://d17aqltn7cihbm.cloudfront.net/uploads/large_b6a83e04a551ed5b5fc568c8d2c73637,39.92309670948956,-75.1629472959511
4858070,15980321,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T21:40:15Z,2023-06-28T17:15:03Z,2023-06-28T00:00:00Z,2023-06-28T17:09:58Z,1528 SNYDER AVE,19145,NA,39.92470716090804,-75.17250048286431
4858080,15980335,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2023-06-26T21:44:23Z,2023-06-26T21:49:26Z,2023-06-28T00:00:00Z,2023-06-26T21:44:24Z,1827 E LIPPINCOTT ST,19134,NA,39.99539748179118,-75.11397520835479
