objectid,service_request_id,subject,status,status_notes,service_name,service_code,agency_responsible,service_notice,requested_datetime,updated_datetime,expected_datetime,closed_datetime,address,zipcode,media_url,lat,lon
5268368,16656344,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-28T18:06:35Z,2024-05-11T12:56:42Z,2024-03-29T00:00:00Z,2024-04-01T12:15:33Z,1025 E COLUMBIA AVE,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_5dab45c25f477fa7ebcd325220d809f7,39.9688530408411,-75.12961129290555
5268478,16656700,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-29T00:44:11Z,2024-05-11T16:03:13Z,2024-04-01T00:00:00Z,2024-04-01T14:00:29Z,117 GREEN LN,19127,NA,40.02721166112824,-75.226667127641
5268557,16656823,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-29T11:51:58Z,2024-05-11T12:52:51Z,2024-04-01T00:00:00Z,2024-04-01T14:54:54Z,7540 E ROOSEVELT BLVD,19152,NA,40.05003329520718,-75.05173525976195
5268766,16657403,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-29T21:05:40Z,2024-05-11T12:54:28Z,2024-04-02T00:00:00Z,2024-04-01T20:49:44Z,4340 BYBERRY RD,19154,https://d17aqltn7cihbm.cloudfront.net/uploads/large_f986dbac30e5122d8854f8bf0a1b7d38,40.07941221837984,-74.9641653680215
5268984,16657747,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-30T16:57:10Z,2024-05-11T16:02:32Z,2024-04-02T00:00:00Z,2024-04-01T20:31:12Z,1448 S 21ST ST,19146,NA,39.93326205006845,-75.17963233950036
5269066,16657906,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-30T23:18:48Z,2024-04-01T21:49:21Z,2024-04-02T00:00:00Z,2024-04-01T21:44:17Z,1241 STANWOOD ST,19111,NA,40.07086023451748,-75.06745642151789
5269183,16658134,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-31T16:29:14Z,2024-05-11T13:05:51Z,2024-04-02T00:00:00Z,2024-04-01T23:14:59Z,3501 ARAMINGO AVE,19134,NA,39.99209654639436,-75.09895389752393
5269344,16658445,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-01T11:29:04Z,2024-05-11T13:05:48Z,2024-04-02T00:00:00Z,2024-04-02T13:30:18Z,2954 SANDYFORD AVE,19152,NA,40.046262008203875,-75.04547978693338
5269372,16658489,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-01T12:06:37Z,2024-05-11T16:15:31Z,2024-04-02T00:00:00Z,2024-04-02T13:49:29Z,1522-32 N DELAWARE AVE,19125,NA,39.969873896321985,-75.12519819342917
5274888,16665612,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:05:35Z,2024-05-11T13:08:18Z,2024-04-04T00:00:00Z,2024-04-03T14:05:35Z,912 ARCH ST,19107,NA,39.9531283951426,-75.15533184907156
5274907,16665631,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:09:03Z,2024-05-10T18:43:49Z,2024-04-04T00:00:00Z,2024-04-03T14:09:03Z,CUTHBERT ST & N 10TH ST,NA,NA,39.95303065418118,-75.1564013259543
5274941,16665668,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:15:56Z,2024-05-11T15:45:29Z,2024-04-04T00:00:00Z,2024-04-03T14:15:56Z,RANSTEAD ST & S 8TH ST,NA,NA,39.95019133814351,-75.15378993643047
5274948,16665680,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:17:57Z,2024-05-11T16:04:44Z,2024-04-04T00:00:00Z,2024-04-03T14:17:57Z,940 MARKET ST,19107,NA,39.951367826527296,-75.15656009477904
5275042,16665790,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:36:26Z,2024-05-11T12:52:53Z,2024-04-04T00:00:00Z,2024-04-03T14:36:26Z,S BROAD ST & CHESTNUT ST,NA,NA,39.95087786789829,-75.16401172236017
5275056,16665806,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:40:21Z,2024-05-11T12:54:28Z,2024-04-04T00:00:00Z,2024-04-03T14:40:21Z,SPRING ST & N 16TH ST,NA,NA,39.95711842027024,-75.16588187743685
5275132,16665899,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T14:57:15Z,2024-05-11T13:04:50Z,2024-04-04T00:00:00Z,2024-04-03T14:57:15Z,51-55 N HUTCHINSON ST,19107,NA,39.95303844614949,-75.15568320179922
5275149,16665920,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:00:26Z,2024-05-11T13:04:46Z,2024-04-04T00:00:00Z,2024-04-03T15:00:26Z,MARKET ST & N 12TH ST,NA,NA,39.95191433889727,-75.15988541118043
5275158,16665930,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:02:54Z,2024-05-11T16:14:53Z,2024-04-04T00:00:00Z,2024-04-03T15:02:54Z,1633 ARCH ST,19103,NA,39.955008695006406,-75.16774422040957
5275194,16665980,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:11:14Z,2024-05-11T15:45:28Z,2024-04-04T00:00:00Z,2024-04-03T15:11:14Z,IONIC ST & S 8TH ST,NA,NA,39.94911475677904,-75.15401991621897
5275223,16666016,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:17:17Z,2024-05-11T15:42:48Z,2024-04-04T00:00:00Z,2024-04-03T15:17:17Z,SPRING ST & N 15TH ST,NA,NA,39.956927027859905,-75.16437079462784
5275250,16666047,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:21:24Z,2024-05-11T13:05:48Z,2024-04-04T00:00:00Z,2024-04-03T15:21:24Z,WOOD ST & N 15TH ST,NA,NA,39.95905016021602,-75.16389188348136
5275251,16666048,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:21:35Z,2024-05-11T12:52:53Z,2024-04-04T00:00:00Z,2024-04-03T18:32:04Z,1821 E WISHART ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_8b783661a3da494a3b28f799e3aba690,39.99562821579839,-75.11344623210161
5275259,16666057,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:23:19Z,2024-04-03T15:28:24Z,2024-04-04T00:00:00Z,2024-04-03T15:23:19Z,701-19 ARCH ST,19106,NA,39.95304644036203,-75.15206313996141
5275268,16666068,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:25:19Z,2024-05-11T16:03:47Z,2024-04-04T00:00:00Z,2024-04-03T15:25:19Z,BENJAMIN FRANKLIN PKWY & N 17TH ST,NA,NA,39.95593683436209,-75.1678032687212
5275340,16666152,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:41:24Z,2024-05-11T16:03:48Z,2024-04-04T00:00:00Z,2024-04-03T15:41:24Z,CUTHBERT ST & N 12TH ST,NA,NA,39.95334869716627,-75.15957403036526
5275355,16666171,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:45:28Z,2024-05-11T16:05:10Z,2024-04-04T00:00:00Z,2024-04-03T15:45:28Z,VINE ST & N 15TH ST,NA,NA,39.9582846948182,-75.16407943962554
5275371,16666194,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:51:36Z,2024-05-11T13:08:37Z,2024-04-04T00:00:00Z,2024-04-03T15:51:36Z,1708 RACE ST,19103,NA,39.95682904109192,-75.16800072325906
5275378,16666205,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T15:54:02Z,2024-05-11T15:42:16Z,2024-04-04T00:00:00Z,2024-04-03T15:54:02Z,VINE ST & N 18TH ST,NA,NA,39.95889363987144,-75.16877407546862
5275409,16666244,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T16:00:10Z,2024-05-11T16:14:48Z,2024-04-04T00:00:00Z,2024-04-03T16:00:10Z,FILBERT ST & N 12TH ST,NA,NA,39.95293666681488,-75.15966247165517
5275421,16666262,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T16:03:03Z,2024-05-11T12:53:22Z,2024-04-04T00:00:00Z,2024-04-03T16:03:03Z,2114-40 ARCH ST,19103,NA,39.955950409764526,-75.1757542059021
5275435,16666280,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T16:05:44Z,2024-05-11T16:14:48Z,2024-04-04T00:00:00Z,2024-04-03T16:05:44Z,733 WALNUT ST,19106,NA,39.94813156415838,-75.15390578697757
5275444,16666291,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T16:07:56Z,2024-05-11T13:05:06Z,2024-04-04T00:00:00Z,2024-04-03T16:07:56Z,720 ARCH ST,19105,NA,39.95296205671503,-75.15241997693184
5275469,16666320,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T16:13:16Z,2024-05-11T12:52:24Z,2024-04-04T00:00:00Z,2024-04-03T16:13:16Z,CHESTNUT ST & S 17TH ST,NA,NA,39.95146900986005,-75.16876811039778
5275738,16666655,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T17:22:44Z,2024-05-11T16:14:46Z,2024-04-04T00:00:00Z,2024-04-03T19:22:40Z,2025 WALNUT ST,19103,NA,39.95071770937505,-75.17466827958523
5276555,16667735,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-03T21:20:27Z,2024-05-11T13:04:38Z,2024-04-05T00:00:00Z,2024-04-04T12:15:33Z,110 CARPENTER ST,19147,NA,39.93453228204656,-75.14592846280061
5277153,16668548,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-04T13:37:42Z,2024-05-11T15:54:38Z,2024-04-05T00:00:00Z,2024-04-04T15:15:20Z,CARSON ST & CRESSON ST,NA,NA,40.02696742786847,-75.22541840947065
5278384,16670128,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-04T18:31:47Z,2024-05-11T12:52:18Z,2024-04-05T00:00:00Z,2024-04-04T18:35:03Z,FLAT ROCK RD & FOUNTAIN ST,NA,NA,40.03085073942107,-75.23428192492639
5273069,16663245,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-02T16:06:36Z,2024-05-11T13:05:06Z,2024-04-03T00:00:00Z,2024-04-03T12:33:34Z,S FRONT ST & QUEEN ST,NA,NA,39.93664825139638,-75.14501822952275
5279039,16671018,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-05T00:54:52Z,2024-05-11T15:52:15Z,2024-04-08T00:00:00Z,2024-04-05T13:18:53Z,2545 ARAMINGO AVE,19125,NA,39.97782060617796,-75.11864787037838
5273641,16663983,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-02T18:31:43Z,2024-05-11T13:05:02Z,2024-04-03T00:00:00Z,2024-04-03T13:39:56Z,2028 SANSOM ST,19103,https://d17aqltn7cihbm.cloudfront.net/uploads/large_0786b21fc0a5ce11effcd98a334652ee,39.95140190348357,-75.17463794042493
5273965,16664388,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-02T19:46:05Z,2024-05-11T15:45:27Z,2024-04-03T00:00:00Z,2024-04-03T14:01:12Z,CASTOR AVE & TULIP ST,19137,https://d17aqltn7cihbm.cloudfront.net/uploads/large_79bd41b245649938b408ad23a78be36f,39.99579722795532,-75.09555837959624
5274289,16664818,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-02T22:25:57Z,2024-05-11T16:00:48Z,2024-04-04T00:00:00Z,2024-04-02T22:25:57Z,2608 FEDERAL ST,19146,NA,39.93868148761064,-75.18723498795497
5279391,16671463,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-05T13:21:46Z,2024-05-11T12:52:56Z,2024-04-08T00:00:00Z,2024-04-05T15:22:29Z,944 N 2ND ST,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_521a00ddff1448c0514670d0d63bf63b,39.9653168640425,-75.14056332992028
5280641,16673011,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-05T19:05:42Z,2024-05-11T15:53:57Z,2024-04-08T00:00:00Z,2024-04-05T19:07:19Z,1901 N FRONT ST,19122,https://d17aqltn7cihbm.cloudfront.net/uploads/large_a9d7d6d5cca2a555090b016b87c18efc,39.97715152657694,-75.13358954346494
5283697,16677146,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T20:40:00Z,2024-05-11T15:52:30Z,2024-04-10T00:00:00Z,2024-04-09T13:46:41Z,ANCHOR ST & N PENN ST,NA,NA,40.026763905990805,-75.07736370086293
5283765,16677235,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T21:10:52Z,2024-05-11T15:54:39Z,2024-04-10T00:00:00Z,2024-04-09T13:49:28Z,3540 G ST,19134,NA,40.00239139519914,-75.11433313423717
5283888,16677389,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T22:38:06Z,2024-05-11T16:00:48Z,2024-04-10T00:00:00Z,2024-04-09T14:32:48Z,101 MARKET ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_74d0427113f6f43feae07f31e5aa1f89,39.95013315163224,-75.1429239373694
5283889,16677390,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T22:41:55Z,2024-04-09T14:41:24Z,2024-04-10T00:00:00Z,2024-04-09T14:36:21Z,4 S FRONT ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_5238430d35cccf38d9937378dc1c55ea,39.94949675560391,-75.14229246287128
5283892,16677393,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T22:44:49Z,2024-05-11T13:04:05Z,2024-04-10T00:00:00Z,2024-04-09T14:54:22Z,14 N FRONT ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_e7bb01dec3b2097a1458d30dded88e48,39.95016159008722,-75.14214086126954
5283940,16677467,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T23:48:27Z,2024-05-11T16:02:41Z,2024-04-10T00:00:00Z,2024-04-09T14:58:27Z,2047 MORAVIAN ST,19103,NA,39.95116233119508,-75.17517022163685
5284013,16677600,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-09T10:15:05Z,2024-05-11T15:52:12Z,2024-04-10T00:00:00Z,2024-04-09T16:16:06Z,6339 TACONY ST,19135,NA,40.01668562230225,-75.04822000165818
5284020,16677610,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-09T11:01:14Z,2024-05-11T16:14:49Z,2024-04-10T00:00:00Z,2024-04-09T16:19:31Z,1805 E HAROLD ST,19125,NA,39.98884971874361,-75.12651439083352
5280858,16673298,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-05T20:23:38Z,2024-05-11T12:54:07Z,2024-04-09T00:00:00Z,2024-04-05T20:23:38Z,1900 BUCKIUS ST,19124,NA,40.0041114550053,-75.0967323257643
5281103,16673652,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-06T01:04:19Z,2024-05-11T13:05:09Z,2024-04-09T00:00:00Z,2024-04-08T13:07:09Z,3579 STOUTON ST,19134,NA,40.000214888795085,-75.10347160311515
5281151,16673748,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-06T13:13:18Z,2024-05-11T12:56:49Z,2024-04-09T00:00:00Z,2024-04-08T15:20:05Z,7601 E ROOSEVELT BLVD,19152,NA,40.04965647609384,-75.05035720823382
5281163,16673769,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-06T13:54:13Z,2024-05-11T16:04:25Z,2024-04-09T00:00:00Z,2024-04-08T14:31:36Z,WALNUT ST & S 38TH ST,19104,https://d17aqltn7cihbm.cloudfront.net/uploads/large_78786cff300c31e080f64ceeac89a5c0,39.953625585853246,-75.19864922595684
5281179,16673800,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-06T15:00:47Z,2024-05-11T15:43:00Z,2024-04-09T00:00:00Z,2024-04-08T14:47:13Z,1910 S CHRISTOPHER COLUMBUS BLVD,19148,https://d17aqltn7cihbm.cloudfront.net/uploads/large_e1b38b3364dcf4ae1fbd3c967ddbf967,39.92224432650403,-75.14332643693146
5281208,16673842,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-06T15:57:01Z,2024-05-11T15:43:11Z,2024-04-09T00:00:00Z,2024-04-08T15:24:34Z,932 N 2ND ST,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_aff8d560b7ed6c338b432b863a38af0d,39.964963400651094,-75.14075283074789
5281303,16674018,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-06T20:09:11Z,2024-04-08T16:51:32Z,2024-04-09T00:00:00Z,2024-04-08T16:46:29Z,2017 E ALLEGHENY AVE,19134,NA,39.99375489109494,-75.11071050236205
5281411,16674223,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-07T13:32:22Z,2024-05-11T12:53:19Z,2024-04-09T00:00:00Z,2024-04-08T18:58:37Z,3001 MARTHA ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_248e371c4afa7d1bb69fff7dc89f0a77,39.989364913929336,-75.11277094257419
5281569,16674465,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-07T22:14:02Z,2024-05-11T15:52:40Z,2024-04-09T00:00:00Z,2024-04-08T20:36:55Z,LOCUST ST & S 12TH ST,19107,https://d17aqltn7cihbm.cloudfront.net/uploads/large_6eb4da81af1612fa5ea21426b135049e,39.94774462882059,-75.16078848164739
5281621,16674560,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T02:47:55Z,2024-05-11T16:14:48Z,2024-04-09T00:00:00Z,2024-04-08T21:24:44Z,1501 SPRUCE ST,19102,https://d17aqltn7cihbm.cloudfront.net/uploads/large_8cd3fe70e94b9b24448f8e33a4217677,39.94727571243447,-75.1665625277513
5281651,16674616,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-08T11:02:05Z,2024-05-11T15:45:26Z,2024-04-09T00:00:00Z,2024-04-08T21:44:25Z,2029 NORTH ST,19130,NA,39.966887199077,-75.17119634111529
5264264,16650963,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-26T18:30:01Z,2024-05-11T15:52:16Z,2024-03-27T00:00:00Z,2024-03-26T18:31:41Z,702 N AMERICAN ST,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_78fec2fc0240a4105ee331b7e6199ee6,39.96235841090228,-75.14221313028959
5284616,16678399,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-09T15:08:44Z,2024-05-11T13:05:56Z,2024-04-10T00:00:00Z,2024-04-09T18:22:28Z,20 MIFFLIN ST,19148,https://d17aqltn7cihbm.cloudfront.net/uploads/large_6ba2126eb41e28bd7cd3a64da29515df,39.92360870368283,-75.14493739438979
5264758,16651613,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-03-26T20:53:34Z,2024-05-11T15:52:03Z,2024-03-28T00:00:00Z,2024-03-26T20:55:21Z,248 FULTON ST,19147,NA,39.93818929223111,-75.14788188046622
5288503,16683606,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-11T12:40:13Z,2024-05-11T12:52:43Z,2024-04-12T00:00:00Z,2024-04-11T18:56:53Z,7930 E ROOSEVELT BLVD,19152,NA,40.055805099419274,-75.04851501747277
5285524,16679570,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-09T19:14:14Z,2024-05-11T16:03:36Z,2024-04-10T00:00:00Z,2024-04-09T23:35:10Z,2134 E LIPPINCOTT ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_4db923dd2cdc18855bf88cb7887fa015,39.99077014910912,-75.1102477852216
5288540,16683655,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-11T12:47:57Z,2024-05-11T13:05:48Z,2024-04-12T00:00:00Z,2024-04-11T19:06:17Z,1127 RACE ST,19107,NA,39.9560595024918,-75.1586694588361
5289019,16684270,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-11T14:54:47Z,2024-05-11T13:04:37Z,2024-04-12T00:00:00Z,2024-04-11T21:09:49Z,3879 JASPER ST,19124,NA,40.00452267621136,-75.09580009241634
5289033,16684285,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-11T14:56:48Z,2024-05-11T13:04:15Z,2024-04-12T00:00:00Z,2024-04-11T21:13:20Z,1828 BUCKIUS ST,19124,NA,40.00441927856503,-75.09720085865447
5287217,16681859,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-10T17:13:17Z,2024-05-11T12:54:30Z,2024-04-11T00:00:00Z,2024-04-10T18:38:50Z,1346 E PASSYUNK AVE,19147,https://d17aqltn7cihbm.cloudfront.net/uploads/large_9d7b8719c302385bf462ff044acf33e0,39.93232590007034,-75.16058379539353
5288048,16682985,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-10T21:18:59Z,2024-05-11T15:53:59Z,2024-04-12T00:00:00Z,2024-04-10T21:18:59Z,2019 NORTH ST,19130,NA,39.96680042068794,-75.17100706437654
5288052,16682990,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-10T21:21:12Z,2024-05-11T13:05:06Z,2024-04-12T00:00:00Z,2024-04-11T13:01:37Z,1829 E LIPPINCOTT ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_f9ddb38e407cb360fd17d6dfdfe783fd,39.995388485348066,-75.11389820845439
5292564,16688852,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-12T20:18:58Z,2024-05-11T13:08:42Z,2024-04-16T00:00:00Z,2024-04-12T20:18:58Z,5300 BALTIMORE AVE,19143,NA,39.947465129717266,-75.22991464861016
5292754,16689126,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-12T22:23:18Z,2024-05-11T12:54:29Z,2024-04-16T00:00:00Z,2024-04-15T12:55:04Z,2038 WHEATSHEAF LN,19124,https://d17aqltn7cihbm.cloudfront.net/uploads/large_08e8f1d36acd9c1946d87f17c0efea62,40.003151834133554,-75.0938134337075
5292832,16689231,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-13T01:18:25Z,2024-05-11T12:57:53Z,2024-04-16T00:00:00Z,2024-04-15T13:13:47Z,25 SNYDER AVE,19148,NA,39.92288234125997,-75.1448569149644
5292887,16689328,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-13T12:14:05Z,2024-05-11T13:04:37Z,2024-04-16T00:00:00Z,2024-04-15T14:13:24Z,2045 WALNUT ST,19103,NA,39.95080686216308,-75.17539538147875
5293020,16689586,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-13T22:09:49Z,2024-05-11T12:54:28Z,2024-04-16T00:00:00Z,2024-04-15T16:02:07Z,1403 S CHRISTOPHER COLUMBUS BLVD,19147,NA,39.92853383621505,-75.14321769622777
5293248,16690001,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-04-14T23:39:30Z,2024-05-11T15:53:09Z,2024-04-16T00:00:00Z,2024-04-15T19:36:40Z,1941-47 E HUNTINGDON ST,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_1e573751adfd64b4f7e6666cc505154e,39.98690607150321,-75.12566547898513
